course,semester,academic_year,paper_code,paper_name,paper_url,pdf_url,structured_path,unstructured_path,status,downloaded_at
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-communication-engineering-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-communication-engineering-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-communication-engineering-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-communication-engineering-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-communication-engineering-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-communication-engineering-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-communication-engineering-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-communication-engineering-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-communication-engineering-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-communication-engineering-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-computer-system-security-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-computer-system-security-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-computer-system-security-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-computer-system-security-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-cyber-security-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-cyber-security-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-cyber-security-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-cyber-security-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-cyber-security-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-cyber-security-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-design-and-analysis-of-algorithm-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-design-and-analysis-of-algorithm-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-design-and-analysis-of-algorithm-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-design-and-analysis-of-algorithm-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-digital-electronics-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-digital-electronics-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-digital-electronics-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-digital-electronics-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-digital-electronics-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-digital-electronics-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-digital-electronics-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-digital-electronics-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-digital-electronics-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-digital-electronics-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electric-and-hybrid-vehicles-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electric-and-hybrid-vehicles-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electric-and-hybrid-vehicles-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electric-and-hybrid-vehicles-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electric-and-hybrid-vehicles-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electric-and-hybrid-vehicles-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electrical-machines-i-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electrical-machines-i-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electrical-machines-i-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electrical-machines-i-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electrical-machines-i-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electrical-machines-i-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electrical-machines-i-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electrical-machines-i-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electrical-machines-i-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electrical-machines-i-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electrical-measurements-instrumentation-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electrical-measurements-instrumentation-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electrical-measurements-instrumentation-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electrical-measurements-instrumentation-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electronics-engineering-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electronics-engineering-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electronics-engineering-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electronics-engineering-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electronics-engineering-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electronics-engineering-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electronics-engineering-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electronics-engineering-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-electronics-engineering-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-electronics-engineering-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-energy-science-and-engineering-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-energy-science-and-engineering-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-energy-science-and-engineering-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-energy-science-and-engineering-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-energy-science-engineering-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-energy-science-engineering-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-energy-science-engineering-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-energy-science-engineering-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-energy-science-engineering-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-energy-science-engineering-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-engineering-mathematics-iv-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-engineering-mathematics-iv-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-engineering-mechanics-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-engineering-mechanics-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-engineering-mechanics-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-engineering-mechanics-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-engineering-mechanics-strength-material-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-engineering-mechanics-strength-material-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-engineering-mechanics-strength-material-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-engineering-mechanics-strength-material-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-engineering-mechanics-strength-material-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-engineering-mechanics-strength-material-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-food-science-and-nutrition-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-food-science-and-nutrition-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-food-science-and-nutrition-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-food-science-and-nutrition-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-hydraulic-engineering-and-machines-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-hydraulic-engineering-and-machines-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-hydraulic-engineering-and-machines-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-hydraulic-engineering-and-machines-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-hydraulic-engineering-and-machines-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-hydraulic-engineering-and-machines-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-hydraulic-engineering-machines-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-hydraulic-engineering-machines-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-introduction-to-soft-computing-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-introduction-to-soft-computing-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-introduction-to-soft-computing-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-introduction-to-soft-computing-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-introduction-to-solid-mechanics-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-introduction-to-solid-mechanics-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-introduction-to-solid-mechanics-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-introduction-to-solid-mechanics-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2023-24,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-introduction-to-solid-mechanics-2023-24,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-introduction-to-solid-mechanics-2023-24 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-introduction-to-solid-mechanics-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-introduction-to-solid-mechanics-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-kme-402-engineering-mechanics-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-kme-402-engineering-mechanics-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-kme402-engineering-mechanics-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-kme402-engineering-mechanics-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2022-23,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-koe-049-digital-electronics-2022-23,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-koe-049-digital-electronics-2022-23 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-koe049-digital-electronics-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-koe049-digital-electronics-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2024-25,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-laser-system-and-applications-2024-25,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-laser-system-and-applications-2024-25 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2025-26,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-laser-system-and-applications-2025-26,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-laser-system-and-applications-2025-26 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
BTech,4,2021-22,,,https://ryzenstudy.com/papers/aktu-btech-sem-4-manufacturing-processes-2021-22,,,,"ERROR: ConnectionError: HTTPSConnectionPool(host='ryzenstudy.com', port=443): Max retries exceeded with url: /papers/aktu-btech-sem-4-manufacturing-processes-2021-22 (Caused by NameResolutionError(""HTTPSConnection(host='ryzenstudy.com', port=443): Failed to resolve 'ryzenstudy.com' ([Errno 11001] getaddrinfo failed)""))",
