course,branch,semester,paper_name,paper_code,exam_label,academic_year,paper_url,pdf_url,in_db
BTECH,EE,6,power system 2,KEE601,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-2-kee-601-2023.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-2-kee-601-2023.pdf,N
BTECH,EE,6,power system 2,KEE601,jun-2024,2023-24,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-2-kee601-jun-2024.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-2-kee601-jun-2024.pdf,N
BTECH,EE,6,power system analysis,NEE601,2016,2015-16,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-nee-601-2016.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-nee-601-2016.pdf,N
BTECH,EE,6,power system analysis,NEE601,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-nee-601-2017.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-nee-601-2017.pdf,N
BTECH,EE,6,power system analysis,NEE601,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-nee601-2018.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-nee601-2018.pdf,N
BTECH,EE,6,power system analysis,REE603,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-ree603-2019.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-ree603-2019.pdf,Y
BTECH,EE,6,power system analysis,TEE601,2007,2006-07,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-tee-601-2007.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-tee-601-2007.pdf,N
BTECH,EE,6,power system analysis,TEE601,2008,2007-08,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-tee-601-2008.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-tee-601-2008.pdf,N
BTECH,EE,6,power system analysis,TEE601,2010,2009-10,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-tee-601-2010.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-system-analysis-tee-601-2010.pdf,N
BTECH,EE,6,power theft and energy management,NEE014,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-6-sem-power-theft-and-energy-management-nee-014-2017.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-theft-and-energy-management-nee-014-2017.pdf,N
BTECH,EE,6,power theft and energy management,NEE014,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-6-sem-power-theft-and-energy-management-nee014-2018.html,https://www.aktuonline.com/papers/btech-ee-6-sem-power-theft-and-energy-management-nee014-2018.pdf,N
BTECH,EE,6,smart energy and delivery systems,NEE024,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-6-sem-smart-energy-and-delivery-systems-nee-024-2017.html,https://www.aktuonline.com/papers/btech-ee-6-sem-smart-energy-and-delivery-systems-nee-024-2017.pdf,N
BTECH,EE,6,special electrical machine,NEE603,2016,2015-16,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machine-nee-603-2016.html,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machine-nee-603-2016.pdf,N
BTECH,EE,6,special electrical machine,NEE603,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machine-nee-603-2017.html,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machine-nee-603-2017.pdf,N
BTECH,EE,6,special electrical machine,NEE603,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machine-nee603-2018.html,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machine-nee603-2018.pdf,N
BTECH,EE,6,special electrical machines,KEE061,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machines-kee-061-2023.html,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machines-kee-061-2023.pdf,N
BTECH,EE,6,special electrical machines,KEE061,jun-2024,2023-24,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machines-kee061-jun-2024.html,https://www.aktuonline.com/papers/btech-ee-6-sem-special-electrical-machines-kee061-jun-2024.pdf,N
BTECH,EE,6,switch gear and protection,NEE602,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-6-sem-switch-gear-and-protection-nee-602-2017.html,https://www.aktuonline.com/papers/btech-ee-6-sem-switch-gear-and-protection-nee-602-2017.pdf,N
BTECH,EE,6,switchgear and protection,NEE602,2016,2015-16,https://www.aktuonline.com/papers/btech-ee-6-sem-switchgear-and-protection-nee-602-2016.html,https://www.aktuonline.com/papers/btech-ee-6-sem-switchgear-and-protection-nee-602-2016.pdf,N
BTECH,EE,6,switchgear and protection,NEE602,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-6-sem-switchgear-and-protection-nee-602-2017.html,https://www.aktuonline.com/papers/btech-ee-6-sem-switchgear-and-protection-nee-602-2017.pdf,N
BTECH,EE,6,switchgear and protection,NEE602,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-6-sem-switchgear-and-protection-nee602-2018.html,https://www.aktuonline.com/papers/btech-ee-6-sem-switchgear-and-protection-nee602-2018.pdf,N
BTECH,EE,6,switchgear and protection,NEE602,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-6-sem-switchgear-and-protection-nee602-2019.html,https://www.aktuonline.com/papers/btech-ee-6-sem-switchgear-and-protection-nee602-2019.pdf,Y
BTECH,EE,7,advanced control system,TEE013,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-control-system-tee-013-2011.html,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-control-system-tee-013-2011.pdf,N
BTECH,EE,7,advanced control system tee 13,,2009,2008-09,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-control-system-tee-13-2009.html,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-control-system-tee-13-2009.pdf,N
BTECH,EE,7,advanced control system tee 13,,2010,2009-10,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-control-system-tee-13-2010.html,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-control-system-tee-13-2010.pdf,N
BTECH,EE,7,advanced control systems tee 13,,2008,2007-08,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-control-systems-tee-13-2008.html,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-control-systems-tee-13-2008.pdf,N
BTECH,EE,7,advanced micro processors micro controllers,KEE070,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-micro-processors-micro-controllers-kee070-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-advanced-micro-processors-micro-controllers-kee070-2023.pdf,N
BTECH,EE,7,database management system data mining and warehousing tee 11,,2008,2007-08,https://www.aktuonline.com/papers/btech-ee-7-sem-database-management-system-data-mining-and-warehousing-tee-11-2008.html,https://www.aktuonline.com/papers/btech-ee-7-sem-database-management-system-data-mining-and-warehousing-tee-11-2008.pdf,N
BTECH,EE,7,database management system data mining and warehousing,TEE011,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-7-sem-database-management-system-data-mining-and-warehousing-tee011-2011.html,https://www.aktuonline.com/papers/btech-ee-7-sem-database-management-system-data-mining-and-warehousing-tee011-2011.pdf,N
BTECH,EE,7,database management system data mining and warehousing tee11,,2010,2009-10,https://www.aktuonline.com/papers/btech-ee-7-sem-database-management-system-data-mining-and-warehousing-tee11-2010.html,https://www.aktuonline.com/papers/btech-ee-7-sem-database-management-system-data-mining-and-warehousing-tee11-2010.pdf,N
BTECH,EE,7,electric drives,EE703,2008,2007-08,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-ee-703-2008.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-ee-703-2008.pdf,N
BTECH,EE,7,electric drives,KEE075,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-kee075-2022.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-kee075-2022.pdf,Y
BTECH,EE,7,electric drives,KEE075,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-kee075-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-kee075-2023.pdf,N
BTECH,EE,7,electric drives,KEE075,jan-2025,2024-25,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-kee075-jan-2025.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-kee075-jan-2025.pdf,N
BTECH,EE,7,electric drives,NEE701,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-nee-701-2018.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-nee-701-2018.pdf,N
BTECH,EE,7,electric drives,NEE701,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-nee701-2019.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-nee701-2019.pdf,Y
BTECH,EE,7,electric drives,NEE701,2021,2020-21,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-nee701-2021.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-nee701-2021.pdf,Y
BTECH,EE,7,electric drives,REE701,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-ree701-2022.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-ree701-2022.pdf,Y
BTECH,EE,7,electric drives,TEE702,2010,2009-10,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-tee-702-2010.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electric-drives-tee-702-2010.pdf,N
BTECH,EE,7,electrical drives,REE701,2020,2019-20,https://www.aktuonline.com/papers/btech-ee-7-sem-electrical-drives-ree701-2020.html,https://www.aktuonline.com/papers/btech-ee-7-sem-electrical-drives-ree701-2020.pdf,Y
BTECH,EE,7,energy conservation and auditing,KEE071,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-7-sem-energy-conservation-and-auditing-kee071-2022.html,https://www.aktuonline.com/papers/btech-ee-7-sem-energy-conservation-and-auditing-kee071-2022.pdf,Y
BTECH,EE,7,energy conservation and auditing,KEE071,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-energy-conservation-and-auditing-kee071-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-energy-conservation-and-auditing-kee071-2023.pdf,N
BTECH,EE,7,energy efficiency and conservation,REE076,2020,2019-20,https://www.aktuonline.com/papers/btech-ee-7-sem-energy-efficiency-and-conservation-ree076-2020.html,https://www.aktuonline.com/papers/btech-ee-7-sem-energy-efficiency-and-conservation-ree076-2020.pdf,Y
BTECH,EE,7,energy efficiency and conservation,REE076,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-7-sem-energy-efficiency-and-conservation-ree076-2022.html,https://www.aktuonline.com/papers/btech-ee-7-sem-energy-efficiency-and-conservation-ree076-2022.pdf,Y
BTECH,EE,7,flexible ac transmission systems,NEE033,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-7-sem-flexible-ac-transmission-systems-nee033-2018.html,https://www.aktuonline.com/papers/btech-ee-7-sem-flexible-ac-transmission-systems-nee033-2018.pdf,N
BTECH,EE,7,high voltage engineering,KEE073,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-high-voltage-engineering-kee073-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-high-voltage-engineering-kee073-2023.pdf,N
BTECH,EE,7,high voltage engineering,KEE073,jan-2025,2024-25,https://www.aktuonline.com/papers/btech-ee-7-sem-high-voltage-engineering-kee073-jan-2025.html,https://www.aktuonline.com/papers/btech-ee-7-sem-high-voltage-engineering-kee073-jan-2025.pdf,N
BTECH,EE,7,hvdc ac transmission,KEE072,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-hvdc-ac-transmission-kee072-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-hvdc-ac-transmission-kee072-2023.pdf,N
BTECH,EE,7,hvdc and ac transmission,KEE072,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-7-sem-hvdc-and-ac-transmission-kee072-2022.html,https://www.aktuonline.com/papers/btech-ee-7-sem-hvdc-and-ac-transmission-kee072-2022.pdf,Y
BTECH,EE,7,introduction to smart grid,REE072,2021,2020-21,https://www.aktuonline.com/papers/btech-ee-7-sem-introduction-to-smart-grid-ree072-2021.html,https://www.aktuonline.com/papers/btech-ee-7-sem-introduction-to-smart-grid-ree072-2021.pdf,Y
BTECH,EE,7,power quality and facts,KEE074,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-power-quality-and-facts-kee074-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-quality-and-facts-kee074-2023.pdf,N
BTECH,EE,7,power quality and facts,KEE074,2024,2023-24,https://www.aktuonline.com/papers/btech-ee-7-sem-power-quality-and-facts-kee074-2024.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-quality-and-facts-kee074-2024.pdf,N
BTECH,EE,7,power station practice,NEE702,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-7-sem-power-station-practice-nee-702-2017.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-station-practice-nee-702-2017.pdf,N
BTECH,EE,7,power station practice,NEE702,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-7-sem-power-station-practice-nee702-2018.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-station-practice-nee702-2018.pdf,N
BTECH,EE,7,power station practice,NEE702,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-7-sem-power-station-practice-nee702-2019.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-station-practice-nee702-2019.pdf,Y
BTECH,EE,7,power system dynamics and control,KEE076,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-dynamics-and-control-kee076-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-dynamics-and-control-kee076-2023.pdf,N
BTECH,EE,7,power system operation and control,EEE031,2020,2019-20,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-eee031-2020.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-eee031-2020.pdf,Y
BTECH,EE,7,power system operation and control,NEE031,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee-031-2017.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee-031-2017.pdf,N
BTECH,EE,7,power system operation and control,NEE031,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee031-2018.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee031-2018.pdf,N
BTECH,EE,7,power system operation and control,NEE031,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee031-2019.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee031-2019.pdf,Y
BTECH,EE,7,power system operation and control,NEE031,2020,2019-20,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee031-2020.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee031-2020.pdf,Y
BTECH,EE,7,power system operation and control,NEE031,2021,2020-21,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee031-2021.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-operation-and-control-nee031-2021.pdf,Y
BTECH,EE,7,power system protection,KEE077,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-protection-kee077-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-protection-kee077-2023.pdf,N
BTECH,EE,7,power system protection,REE702,2020,2019-20,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-protection-ree702-2020.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-protection-ree702-2020.pdf,Y
BTECH,EE,7,power system protection,REE702,2021,2020-21,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-protection-ree702-2021.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-protection-ree702-2021.pdf,Y
BTECH,EE,7,power system protection,REE702,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-protection-ree702-2022.html,https://www.aktuonline.com/papers/btech-ee-7-sem-power-system-protection-ree702-2022.pdf,Y
BTECH,EE,7,subject name deregulated power system,KEE078,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-subject-name-deregulated-power-system-kee078-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-subject-name-deregulated-power-system-kee078-2023.pdf,N
BTECH,EE,7,switch gear and protection,TEE701,2009,2008-09,https://www.aktuonline.com/papers/btech-ee-7-sem-switch-gear-and-protection-tee-701-2009.html,https://www.aktuonline.com/papers/btech-ee-7-sem-switch-gear-and-protection-tee-701-2009.pdf,N
BTECH,EE,7,switch gear and protection,TEE701,2010,2009-10,https://www.aktuonline.com/papers/btech-ee-7-sem-switch-gear-and-protection-tee-701-2010.html,https://www.aktuonline.com/papers/btech-ee-7-sem-switch-gear-and-protection-tee-701-2010.pdf,N
BTECH,EE,7,switch gear and protection,TEE701,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-7-sem-switch-gear-and-protection-tee-701-2011.html,https://www.aktuonline.com/papers/btech-ee-7-sem-switch-gear-and-protection-tee-701-2011.pdf,N
BTECH,EE,7,swtich gear and protection,TEE701,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-7-sem-swtich-gear-and-protection-tee-701-2011.html,https://www.aktuonline.com/papers/btech-ee-7-sem-swtich-gear-and-protection-tee-701-2011.pdf,N
BTECH,EE,7,utilization of electrical energy and electric traction,KEE079,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-and-electric-traction-kee079-2022.html,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-and-electric-traction-kee079-2022.pdf,Y
BTECH,EE,7,utilization of electrical energy and electric traction,REE071,2020,2019-20,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-and-electric-traction-ree071-2020.html,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-and-electric-traction-ree071-2020.pdf,Y
BTECH,EE,7,utilization of electrical energy and electric traction,REE071,2021,2020-21,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-and-electric-traction-ree071-2021.html,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-and-electric-traction-ree071-2021.pdf,Y
BTECH,EE,7,utilization of electrical energy and electric traction,REE071,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-and-electric-traction-ree071-2022.html,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-and-electric-traction-ree071-2022.pdf,Y
BTECH,EE,7,utilization of electrical energy electric traction,KEE079,2023,2022-23,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-electric-traction-kee079-2023.html,https://www.aktuonline.com/papers/btech-ee-7-sem-utilization-of-electrical-energy-electric-traction-kee079-2023.pdf,N
BTECH,EE,7,vlsi design,EEE703,2020,2019-20,https://www.aktuonline.com/papers/btech-ee-7-sem-vlsi-design-eee703-2020.html,https://www.aktuonline.com/papers/btech-ee-7-sem-vlsi-design-eee703-2020.pdf,Y
BTECH,EE,8,advanced microprocessors and micro controllers,NEE032,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-8-sem-advanced-microprocessors-and-micro-controllers-nee-032-2017.html,https://www.aktuonline.com/papers/btech-ee-8-sem-advanced-microprocessors-and-micro-controllers-nee-032-2017.pdf,N
BTECH,EE,8,bio instrumentation,TEE031,2008,2007-08,https://www.aktuonline.com/papers/btech-ee-8-sem-bio-instrumentation-tee-031-2008.html,https://www.aktuonline.com/papers/btech-ee-8-sem-bio-instrumentation-tee-031-2008.pdf,N
BTECH,EE,8,bio instrumentation,TEE031,2009,2008-09,https://www.aktuonline.com/papers/btech-ee-8-sem-bio-instrumentation-tee-031-2009.html,https://www.aktuonline.com/papers/btech-ee-8-sem-bio-instrumentation-tee-031-2009.pdf,N
BTECH,EE,8,bio instrumentation,TEE031,2010,2009-10,https://www.aktuonline.com/papers/btech-ee-8-sem-bio-instrumentation-tee-031-2010.html,https://www.aktuonline.com/papers/btech-ee-8-sem-bio-instrumentation-tee-031-2010.pdf,N
BTECH,EE,8,bio instrumentation,TEE031,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-8-sem-bio-instrumentation-tee-031-2011.html,https://www.aktuonline.com/papers/btech-ee-8-sem-bio-instrumentation-tee-031-2011.pdf,N
BTECH,EE,8,ehv ac and dc transmission,NEE041,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-nee-041-2017.html,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-nee-041-2017.pdf,N
BTECH,EE,8,ehv ac and dc transmission,NEE041,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-nee-041-2018.html,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-nee-041-2018.pdf,N
BTECH,EE,8,ehv ac and dc transmission,NEE041,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-nee041-2019.html,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-nee041-2019.pdf,Y
BTECH,EE,8,ehv ac and dc transmission,TEE021,2009,2008-09,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-tee-021-2009.html,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-tee-021-2009.pdf,N
BTECH,EE,8,ehv ac and dc transmission,TEE021,2010,2009-10,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-tee-021-2010.html,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-tee-021-2010.pdf,N
BTECH,EE,8,ehv ac and dc transmission,TEE021,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-tee-021-2011.html,https://www.aktuonline.com/papers/btech-ee-8-sem-ehv-ac-and-dc-transmission-tee-021-2011.pdf,N
BTECH,EE,8,electrical and electronics engineering material,NEE801,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-8-sem-electrical-and-electronics-engineering-material-nee801-2018.html,https://www.aktuonline.com/papers/btech-ee-8-sem-electrical-and-electronics-engineering-material-nee801-2018.pdf,N
BTECH,EE,8,electrical and electronics engineering materials,NEE801,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-8-sem-electrical-and-electronics-engineering-materials-nee-801-2017.html,https://www.aktuonline.com/papers/btech-ee-8-sem-electrical-and-electronics-engineering-materials-nee-801-2017.pdf,N
BTECH,EE,8,electrical and electronics engineering materials,NEE801,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-8-sem-electrical-and-electronics-engineering-materials-nee801-2019.html,https://www.aktuonline.com/papers/btech-ee-8-sem-electrical-and-electronics-engineering-materials-nee801-2019.pdf,Y
BTECH,EE,8,embedded systems,NEE043,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-8-sem-embedded-systems-nee-043-2018.html,https://www.aktuonline.com/papers/btech-ee-8-sem-embedded-systems-nee-043-2018.pdf,N
BTECH,EE,8,instrumentation and process control,TEE801,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-8-sem-instrumentation-and-process-control-tee-801-2011.html,https://www.aktuonline.com/papers/btech-ee-8-sem-instrumentation-and-process-control-tee-801-2011.pdf,N
BTECH,EE,8,introduction to power quality and facts,REE081,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-8-sem-introduction-to-power-quality-and-facts-ree081-2022.html,https://www.aktuonline.com/papers/btech-ee-8-sem-introduction-to-power-quality-and-facts-ree081-2022.pdf,Y
BTECH,EE,8,power quality,NEE042,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-8-sem-power-quality-nee-042-2017.html,https://www.aktuonline.com/papers/btech-ee-8-sem-power-quality-nee-042-2017.pdf,N
BTECH,EE,8,power quality,NEE042,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-8-sem-power-quality-nee042-2018.html,https://www.aktuonline.com/papers/btech-ee-8-sem-power-quality-nee042-2018.pdf,N
BTECH,EE,8,power quality,NEE042,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-8-sem-power-quality-nee042-2019.html,https://www.aktuonline.com/papers/btech-ee-8-sem-power-quality-nee042-2019.pdf,Y
BTECH,EE,8,power system operation and control,TEE703,2008,2007-08,https://www.aktuonline.com/papers/btech-ee-8-sem-power-system-operation-and-control-tee-703-2008.html,https://www.aktuonline.com/papers/btech-ee-8-sem-power-system-operation-and-control-tee-703-2008.pdf,N
BTECH,EE,8,power system operation and control,TEE703,2009,2008-09,https://www.aktuonline.com/papers/btech-ee-8-sem-power-system-operation-and-control-tee-703-2009.html,https://www.aktuonline.com/papers/btech-ee-8-sem-power-system-operation-and-control-tee-703-2009.pdf,N
BTECH,EE,8,power system operation and control,TEE703,2010,2009-10,https://www.aktuonline.com/papers/btech-ee-8-sem-power-system-operation-and-control-tee-703-2010.html,https://www.aktuonline.com/papers/btech-ee-8-sem-power-system-operation-and-control-tee-703-2010.pdf,N
BTECH,EE,8,power system operation and control,TEE703,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-8-sem-power-system-operation-and-control-tee-703-2011.html,https://www.aktuonline.com/papers/btech-ee-8-sem-power-system-operation-and-control-tee-703-2011.pdf,N
BTECH,EE,8,power theft and energy management,REE086,2022,2021-22,https://www.aktuonline.com/papers/btech-ee-8-sem-power-theft-and-energy-management-ree086-2022.html,https://www.aktuonline.com/papers/btech-ee-8-sem-power-theft-and-energy-management-ree086-2022.pdf,N
BTECH,EE,8,scada energy management system,NEE044,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-8-sem-scada-energy-management-system-nee-044-2017.html,https://www.aktuonline.com/papers/btech-ee-8-sem-scada-energy-management-system-nee-044-2017.pdf,N
BTECH,EE,8,scada,NEE044,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-8-sem-scada-nee-044-2018.html,https://www.aktuonline.com/papers/btech-ee-8-sem-scada-nee-044-2018.pdf,N
BTECH,EE,8,utilization of electrical energy and traction,NEE802,2017,2016-17,https://www.aktuonline.com/papers/btech-ee-8-sem-utilization-of-electrical-energy-and-traction-nee-802-2017.html,https://www.aktuonline.com/papers/btech-ee-8-sem-utilization-of-electrical-energy-and-traction-nee-802-2017.pdf,N
BTECH,EE,8,utilization of electrical energy and traction,NEE802,2018,2017-18,https://www.aktuonline.com/papers/btech-ee-8-sem-utilization-of-electrical-energy-and-traction-nee802-2018.html,https://www.aktuonline.com/papers/btech-ee-8-sem-utilization-of-electrical-energy-and-traction-nee802-2018.pdf,N
BTECH,EE,8,utilization of electrical energy and traction,NEE802,2019,2018-19,https://www.aktuonline.com/papers/btech-ee-8-sem-utilization-of-electrical-energy-and-traction-nee802-2019.html,https://www.aktuonline.com/papers/btech-ee-8-sem-utilization-of-electrical-energy-and-traction-nee802-2019.pdf,Y
BTECH,EE,8,utilization of electrical energy and traction,TEE802,2011,2010-11,https://www.aktuonline.com/papers/btech-ee-8-sem-utilization-of-electrical-energy-and-traction-tee-802-2011.html,https://www.aktuonline.com/papers/btech-ee-8-sem-utilization-of-electrical-energy-and-traction-tee-802-2011.pdf,N
